# Strings exported from IDA
# Format: address | length | type | string
#================================================================================

0x229af3 | 16 | ASCII | initWithString:
0x229b08 | 16 | ASCII | isAllowedClass:
0x229b18 | 51 | ASCII | T@"NSArray",&,N,V_fUkqOCBbytmtPghadPktGKMyfRCGxjSp
0x229b4b | 32 | ASCII | locationManager:didEnterRegion:
0x229b6b | 26 | ASCII | T@"NSData",&,N,V_w0dGYdrM
0x229b85 | 16 | ASCII | n1uzVhJF:error:
0x229b95 | 31 | ASCII | T@"NSData",C,N,V_encryptionKey
0x229bb4 | 16 | ASCII | n7JojgqA:error:
0x229bc4 | 13 | ASCII | T@"NSData",R
0x229bd5 | 22 | ASCII | T@"NSMutableData",R,N
0x229beb | 8 | ASCII | options
0x229bf3 | 59 | ASCII | T@"NSMutableString",&,N,V_NEuKUtWTNAhCgjTHpuIkpTWZhbXEhUFh
0x229c2e | 8 | ASCII | outData
0x229c36 | 44 | ASCII | T@"NSObject<OS_dispatch_queue>",&,N,V_queue
0x229c62 | 8 | ASCII | release
0x229c6a | 52 | ASCII | T@"NSString",&,N,V_ACwGrPQKtiLFNRAXQojKBcBOyXIyENLf
0x229c9e | 16 | ASCII | setBool:forKey:
0x229cae | 52 | ASCII | T@"NSString",&,N,V_CBKDwPpaUWJpvuoGLznsEzaBWGXHMMOh
0x229ce2 | 32 | ASCII | setDelegateQueue:synchronously:
0x229d02 | 52 | ASCII | T@"NSString",&,N,V_DUfQbYJfeulImNNPNhWdRtqOkAgJcYAN
0x229d36 | 32 | ASCII | showWithProgress:aligned:theme:
0x229d56 | 52 | ASCII | T@"NSString",&,N,V_ERuOoYuhPXfXiBDMuHHOKONcSidaSefJ
0x229d8a | 16 | ASCII | stringFromDate:
0x229d9a | 52 | ASCII | T@"NSString",&,N,V_GZGdijAHCsygMzCHkepLfPFnnebTmKTF
0x229dd2 | 52 | ASCII | T@"NSString",&,N,V_JwJJsKomCSxsrIhvdAfoJsoBNVtNFpZH
0x229e06 | 16 | ASCII | u8VyErAJ:error:
0x229e16 | 52 | ASCII | T@"NSString",&,N,V_OaowPykdJpmzVlSEbMIrHZpskZboZXPz
0x229e4a | 16 | ASCII | w4QEGAPR:error:
0x229e5a | 52 | ASCII | T@"NSString",&,N,V_RjZWBisQjZhMaGOGNvQxEpOlwtOLeuEx
0x229e8e | 8 | ASCII | zStream
0x229e96 | 52 | ASCII | T@"NSString",&,N,V_SXsLSMCypZBqObYofBDYZMojfiAbQxdE
0x229eca | 52 | ASCII | T@"NSString",&,N,V_UPYGnRrwuvtGHnzQtixwdyzVTuXLxDfo
0x229efe | 52 | ASCII | T@"NSString",&,N,V_VmOYPqUhNNGJVxqVHznbjxVAphCDyZVK
0x229f32 | 52 | ASCII | T@"NSString",&,N,V_XPEduzTtNZpdouQuMRhlMDUHeHkLvJBq
0x229f66 | 52 | ASCII | T@"NSString",&,N,V_XavAvuJniCbUQIcGvUBHybJWoXDosdbd
0x229f9a | 52 | ASCII | T@"NSString",&,N,V_aasaqYCXUpOzXKSCLPDbTamWCTonRCzL
0x229fce | 52 | ASCII | T@"NSString",&,N,V_bkTQVFrqLkPyfTqJvtUGynJHFTPypLro
0x22a002 | 52 | ASCII | T@"NSString",&,N,V_cLHCapsNMTFFQCjAbKOYWzGypDKUWEzt
0x22a036 | 52 | ASCII | T@"NSString",&,N,V_cTrXsWevdtQfIkGvlKjRSotINvpkTeYA
0x22a06a | 52 | ASCII | T@"NSString",&,N,V_caKHXpXjnrYGwsgqhuEKAoYTQuOTAprD
0x22a09e | 52 | ASCII | T@"NSString",&,N,V_fvAxvPDtvRsXMVPKWdGpBjpmWmDgGSvR
0x22a0d2 | 52 | ASCII | T@"NSString",&,N,V_iLmYTKbdyVgaTQQsOHOAqRHlcLgsoHpn
0x22a106 | 52 | ASCII | T@"NSString",&,N,V_lgoAldYlcgKujgGvIeDSIUcGPSHKMnJZ
0x22a13a | 52 | ASCII | T@"NSString",&,N,V_oQtGUCTLfhrHvtwhzxkhPJwKxCKOFZEV
0x22a16e | 52 | ASCII | T@"NSString",&,N,V_rQsAgWSwqwooESFNemzaaeybsqLzPoYn
0x22a1a2 | 37 | ASCII | T@"NSString",&,N,V_realRouterAddress
0x22a1c7 | 52 | ASCII | T@"NSString",&,N,V_trJWmjdVHUpAHjlkYjXuTanHwnAdvMVb
0x22a1fb | 52 | ASCII | T@"NSString",&,N,V_uTEvwRLqutqjXprQNlPviwWQksCYBpQX
0x22a22f | 52 | ASCII | T@"NSString",&,N,V_ulxFmVUUzpFOsAlgOZZAqXcxRHlSMmWy
0x22a263 | 52 | ASCII | T@"NSString",&,N,V_vWXVXUTOvrgYGHYEiPYNzjSovNKadiIG
0x22a297 | 52 | ASCII | T@"NSString",&,N,V_xOKnKXqMFvVbZCXfumhrEMsitOazLgHd
0x22a2cb | 52 | ASCII | T@"NSString",&,N,V_yWKuOGAeXiTNSHcLbOObEbCsnfxGdWZh
0x22a2ff | 22 | ASCII | T@"NSString",&,V_salt
0x22a315 | 28 | ASCII | T@"NSString",C,N,V_password
0x22a331 | 15 | ASCII | T@"NSString",R
0x22a340 | 17 | ASCII | T@"NSString",R,C
0x22a351 | 12 | ASCII | T@"NSURL",R
0x22a35d | 37 | ASCII | T@"NSURLConnection",&,N,V_connection
0x22a382 | 17 | ASCII | T@"UIWindow",&,N
0x22a393 | 26 | ASCII | T@"f512AKdT",&,N,V_engine
0x22a3b2 | 19 | ASCII | T@?,C,N,V_complete
0x22a3c5 | 15 | ASCII | T@?,C,N,V_fail
0x22a3d4 | 18 | ASCII | T@?,C,N,V_handler
0x22a3e9 | 15 | ASCII | TB,GisG9mpQ33W
0x22a3f8 | 15 | ASCII | TB,GisO8VYJOrD
0x22a407 | 15 | ASCII | TB,GisV2bohC7x
0x22a416 | 28 | ASCII | TB,N,GisFinished,V_finished
0x22a437 | 18 | ASCII | TB,R,VstreamReady
0x22a449 | 38 | ASCII | TB,V_prStoytagYpvtmXMcBZEUEpuTYrdqeol
0x22a46f | 15 | ASCII | TC,N,V_options
0x22a47e | 19 | ASCII | TQ,N,V__HMACLength
0x22a49b | 31 | ASCII | T^{_CCCryptor=},R,N,V__cryptor
0x22a4bd | 38 | ASCII | Ti,V_JDrTWqYVLwOIoorbfnDYarpcTqTKZbIZ
0x22a4e3 | 43 | ASCII | TkeoMSbOGGlSopgeuPuhhhJZAbuJVzsq:bundleID:
0x22a50e | 122 | ASCII | T{_RNCryptorSettings=IQQIIQ{_RNCryptorKeyDerivationSettings=QQIIIB}{_RNCryptorKeyDerivationSettings=QQIIIB}},N,V_settings
0x22a588 | 33 | ASCII | UPYGnRrwuvtGHnzQtixwdyzVTuXLxDfo
0x22a5a9 | 15 | ASCII | URLWithString:
0x22a5b8 | 11 | ASCII | UTF8String
0x22a5c3 | 33 | ASCII | VmOYPqUhNNGJVxqVHznbjxVAphCDyZVK
0x22a5e4 | 33 | ASCII | XPEduzTtNZpdouQuMRhlMDUHeHkLvJBq
0x22a605 | 33 | ASCII | XavAvuJniCbUQIcGvUBHybJWoXDosdbd
0x22a626 | 34 | ASCII | _ACwGrPQKtiLFNRAXQojKBcBOyXIyENLf
0x22a648 | 34 | ASCII | _BpDVfmrtcuAybbKSnyTAhGqQhyihQnng
0x22a66a | 34 | ASCII | _CBKDwPpaUWJpvuoGLznsEzaBWGXHMMOh
0x22a68c | 34 | ASCII | _CZLuLnUIMmseZsUpTxkeDlGujDJzaHfd
0x22a6ae | 34 | ASCII | _DUfQbYJfeulImNNPNhWdRtqOkAgJcYAN
0x22a6d0 | 34 | ASCII | _DYEqKdkarRTukCmPWEUTWxUGILgYemLy
0x22a6f2 | 34 | ASCII | _ERuOoYuhPXfXiBDMuHHOKONcSidaSefJ
0x22a714 | 34 | ASCII | _FXOCFNMJHMJvtabWvLrkNoUjGKXnioBV
0x22a736 | 34 | ASCII | _GZGdijAHCsygMzCHkepLfPFnnebTmKTF
0x22a758 | 34 | ASCII | _GlobFuwpHurZlQTWGAYwGNYeuBqlFfOd
0x22a77a | 34 | ASCII | _JDrTWqYVLwOIoorbfnDYarpcTqTKZbIZ
0x22a79c | 34 | ASCII | _JwJJsKomCSxsrIhvdAfoJsoBNVtNFpZH
0x22a7be | 34 | ASCII | _LzXWzJxhSbUlUzlIAcTqgokaDwWusBiS
0x22a7e0 | 34 | ASCII | _NEuKUtWTNAhCgjTHpuIkpTWZhbXEhUFh
0x22a802 | 34 | ASCII | _OaowPykdJpmzVlSEbMIrHZpskZboZXPz
0x22a824 | 34 | ASCII | _RWnSSevsyAqSPaMTVkFbLLnxzWTQkBpj
0x22a846 | 34 | ASCII | _RjZWBisQjZhMaGOGNvQxEpOlwtOLeuEx
0x22a868 | 34 | ASCII | _RsOqmYQOpjfqUeLlyloddopasBNhRCps
0x22a88a | 34 | ASCII | _SXsLSMCypZBqObYofBDYZMojfiAbQxdE
0x22a8ac | 34 | ASCII | _UPYGnRrwuvtGHnzQtixwdyzVTuXLxDfo
0x22a8ce | 34 | ASCII | _VmOYPqUhNNGJVxqVHznbjxVAphCDyZVK
0x22a8f0 | 34 | ASCII | _XPEduzTtNZpdouQuMRhlMDUHeHkLvJBq
0x22a912 | 34 | ASCII | _XavAvuJniCbUQIcGvUBHybJWoXDosdbd
0x22a934 | 13 | ASCII | __HMACLength
0x22a941 | 9 | ASCII | __buffer
0x22a94a | 10 | ASCII | __cryptor
0x22a954 | 9 | ASCII | __inData
0x22a95d | 10 | ASCII | __outData
0x22a967 | 34 | ASCII | _aasaqYCXUpOzXKSCLPDbTamWCTonRCzL
0x22a989 | 34 | ASCII | _bkTQVFrqLkPyfTqJvtUGynJHFTPypLro
0x22a9ab | 34 | ASCII | _cLHCapsNMTFFQCjAbKOYWzGypDKUWEzt
0x22a9cd | 34 | ASCII | _cTrXsWevdtQfIkGvlKjRSotINvpkTeYA
0x22a9ef | 34 | ASCII | _caKHXpXjnrYGwsgqhuEKAoYTQuOTAprD
0x22aa11 | 10 | ASCII | _complete
0x22aa1b | 12 | ASCII | _connection
0x22aa27 | 15 | ASCII | _encryptionKey
0x22aa36 | 7 | ASCII | _error
0x22aa3d | 34 | ASCII | _fUkqOCBbytmtPghadPktGKMyfRCGxjSp
0x22aa5f | 6 | ASCII | _fail
0x22aa65 | 10 | ASCII | _finished
0x22aa6f | 34 | ASCII | _fvAxvPDtvRsXMVPKWdGpBjpmWmDgGSvR
0x22aa91 | 9 | ASCII | _handler
0x22aa9a | 34 | ASCII | _iLmYTKbdyVgaTQQsOHOAqRHlcLgsoHpn
0x22aabc | 12 | ASCII | _isUseProxy
0x22aac8 | 10 | ASCII | _j5V6kFWj
0x22aad2 | 34 | ASCII | _lgoAldYlcgKujgGvIeDSIUcGPSHKMnJZ
0x22aaf4 | 10 | ASCII | _o9mZN56r
0x22aafe | 34 | ASCII | _oQtGUCTLfhrHvtwhzxkhPJwKxCKOFZEV
0x22ab20 | 9 | ASCII | _options
0x22ab29 | 10 | ASCII | _password
0x22ab33 | 24 | ASCII | _payWithPasscodePressed
0x22ab4b | 34 | ASCII | _prStoytagYpvtmXMcBZEUEpuTYrdqeol
0x22ab6d | 7 | ASCII | _queue
0x22ab74 | 95 | ASCII | _queueAlertForRedirectToExternalNavigationResult:fromOriginalRequest:isMainFrame:promptPolicy:
0x22abd3 | 106 | ASCII | _queueAlertForRedirectToExternalNavigationResult:fromOriginalRequest:isMainFrame:promptPolicy:userAction:
0x22ac3d | 34 | ASCII | _rQsAgWSwqwooESFNemzaaeybsqLzPoYn
0x22ac5f | 17 | ASCII | _reachabilityRef
0x22ac70 | 19 | ASCII | _realRouterAddress
0x22ac83 | 93 | ASCII | _redirectToExternalNavigationResult:fromOriginalRequest:promptPolicy:isMainFrame:userAction:
0x22ace0 | 15 | ASCII | _responseQueue
0x22acef | 6 | ASCII | _salt
0x22acf5 | 28 | ASCII | _setWebRTCLegacyAPIEnabled:
0x22ad11 | 10 | ASCII | _settings
0x22ad1b | 20 | ASCII | _shouldOpenAppLinks
0x22ad2f | 10 | ASCII | _t07oZoo9
0x22ad39 | 34 | ASCII | _trJWmjdVHUpAHjlkYjXuTanHwnAdvMVb
0x22ad5b | 34 | ASCII | _uTEvwRLqutqjXprQNlPviwWQksCYBpQX
0x22ad7d | 34 | ASCII | _ulxFmVUUzpFOsAlgOZZAqXcxRHlSMmWy
0x22ad9f | 10 | ASCII | _v5DCnkFW
0x22ada9 | 34 | ASCII | _vWXVXUTOvrgYGHYEiPYNzjSovNKadiIG
0x22adcb | 10 | ASCII | _w0dGYdrM
0x22add5 | 10 | ASCII | _w8vmb4Wr
0x22addf | 34 | ASCII | _xOKnKXqMFvVbZCXfumhrEMsitOazLgHd
0x22ae01 | 34 | ASCII | _yWKuOGAeXiTNSHcLbOObEbCsnfxGdWZh
0x22ae23 | 10 | ASCII | a08OBMIM:
0x22ae2d | 19 | ASCII | a08OBMIM:x8xEI95D:
0x22ae40 | 9 | ASCII | a0M3fZaK
0x22ae49 | 9 | ASCII | a1YVo4fK
0x22ae52 | 19 | ASCII | a2DiFChj:q57xOCjq:
0x22ae65 | 9 | ASCII | a4JtDWh2
0x22ae6e | 33 | ASCII | aasaqYCXUpOzXKSCLPDbTamWCTonRCzL
0x22ae8f | 15 | ASCII | absoluteString
0x22ae9e | 13 | ASCII | acceleration
0x22aeab | 25 | ASCII | accessibilityOfferButton
0x22aec4 | 25 | ASCII | accessibilityShowLoading
0x22aedd | 27 | ASCII | accessibilityShowProgress:
0x22aef8 | 28 | ASCII | accessibilityShowRedownload
0x22af14 | 31 | ASCII | actionWithTitle:style:handler:
0x22af33 | 21 | ASCII | activeProcessorCount
0x22af48 | 11 | ASCII | addAction:
0x22af53 | 24 | ASCII | addBizParameter:forKey:
0x22af6b | 18 | ASCII | addBizParameters:
0x22af7d | 30 | ASCII | addButtonTappedTarget:action:
0x22af9b | 9 | ASCII | addData:
0x22afa4 | 15 | ASCII | addData:error:
0x22afb3 | 11 | ASCII | addObject:
0x22afbe | 44 | ASCII | addObserverForName:object:queue:usingBlock:
0x22afea | 12 | ASCII | addSubview:
0x22aff6 | 29 | ASCII | addValue:forHTTPHeaderField:
0x22b013 | 49 | ASCII | alertControllerWithTitle:message:preferredStyle:
0x22b044 | 15 | ASCII | allCredentials
0x22b053 | 9 | ASCII | altitude
0x22b05c | 14 | ASCII | analysisFunc:
0x22b06a | 43 | ASCII | animateWithDuration:animations:completion:
0x22b095 | 19 | ASCII | appStoreReceiptURL
0x22b0a8 | 9 | ASCII | appdata:
0x22b0b1 | 20 | ASCII | appendBytes:length:
0x22b0c5 | 12 | ASCII | appendData:
0x22b0d1 | 14 | ASCII | appendFormat:
0x22b0df | 14 | ASCII | appendString:
0x22b0ed | 60 | ASCII | application:configurationForConnectingSceneSession:options:
0x22b129 | 53 | ASCII | application:continueUserActivity:restorationHandler:
0x22b15e | 37 | ASCII | application:didChangeStatusBarFrame:
0x22b183 | 43 | ASCII | application:didChangeStatusBarOrientation:
0x22b1ae | 47 | ASCII | application:didDecodeRestorableStateWithCoder:
0x22b1dd | 37 | ASCII | application:didDiscardSceneSessions:
0x22b202 | 57 | ASCII | application:didFailToContinueUserActivityWithType:error:
0x22b23b | 62 | ASCII | application:didFailToRegisterForRemoteNotificationsWithError:
0x22b279 | 43 | ASCII | application:didFinishLaunchingWithOptions:
0x22b2a4 | 41 | ASCII | application:didReceiveLocalNotification:
0x22b2cd | 42 | ASCII | application:didReceiveRemoteNotification:
0x22b2f7 | 65 | ASCII | application:didReceiveRemoteNotification:fetchCompletionHandler:
0x22b338 | 62 | ASCII | application:didRegisterForRemoteNotificationsWithDeviceToken:
0x22b376 | 49 | ASCII | application:didRegisterUserNotificationSettings:
0x22b3a7 | 35 | ASCII | application:didUpdateUserActivity:
0x22b3ca | 79 | ASCII | application:handleActionWithIdentifier:forLocalNotification:completionHandler:
0x22b419 | 96 | ASCII | application:handleActionWithIdentifier:forLocalNotification:withResponseInfo:completionHandler:
0x22b479 | 80 | ASCII | application:handleActionWithIdentifier:forRemoteNotification:completionHandler:
0x22b4c9 | 97 | ASCII | application:handleActionWithIdentifier:forRemoteNotification:withResponseInfo:completionHandler:
0x22b52a | 67 | ASCII | application:handleEventsForBackgroundURLSession:completionHandler:
0x22b56d | 44 | ASCII | application:handleIntent:completionHandler:
0x22b599 | 27 | ASCII | application:handleOpenURL:
0x22b5b4 | 50 | ASCII | application:handleWatchKitExtensionRequest:reply:
0x22b5e6 | 30 | ASCII | application:handlerForIntent:
0x22b604 | 29 | ASCII | application:openURL:options:
0x22b621 | 50 | ASCII | application:openURL:sourceApplication:annotation:
0x22b653 | 60 | ASCII | application:performActionForShortcutItem:completionHandler:
0x22b68f | 47 | ASCII | application:performFetchWithCompletionHandler:
0x22b6be | 49 | ASCII | application:shouldAllowExtensionPointIdentifier:
